token,platform,company_name,job_count,http_status,match_status,sponsor_id,sponsor_name,match_confidence,filings_last_3_years,last_filing_year,source_url,crawl_id,error
ambiententerprises,greenhouse,Ambient Enterprises,1,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/ambiententerprises?error=true,CC-MAIN-2026-17,
ambiqmicroinc,greenhouse,"Ambiq Micro, Inc.",47,200,sponsor_matched,ambiq-micro-inc,"AMBIQ MICRO, INC.",0.99,8,2025,https://job-boards.greenhouse.io/ambiqmicroinc,CC-MAIN-2026-30,
amca,greenhouse,Amca,36,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amca,CC-MAIN-2026-21,
amdaris,greenhouse,Amdaris,18,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amdaris?error=true,CC-MAIN-2026-17,
ameelio,greenhouse,Ameelio,2,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/ameelio,CC-MAIN-2026-30,
amendconsulting,greenhouse,AMEND Consulting,11,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amendconsulting,CC-MAIN-2026-12,
amenitiz,greenhouse,,0,404,not_validated,,,,,,https://job-boards.greenhouse.io/amenitiz?error=true,CC-MAIN-2026-30,HTTP Error 404: Not Found
americancapitalgroup,greenhouse,,0,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/americancapitalgroup/jobs/5798536004,CC-MAIN-2026-17,
americanfloodcoalition,greenhouse,American Flood Coalition,5,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/americanfloodcoalition/jobs/5275459008,CC-MAIN-2026-30,
americaninstitute,greenhouse,American Institute,17,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/americaninstitute/jobs/5238887008?gh_src=my.greenhouse.search,CC-MAIN-2026-25,
americaninstitutesforresearch,greenhouse,American Institutes for Research,12,200,sponsor_matched,american-institutes-for-research,American Institutes for Research,0.99,4,2025,https://job-boards.greenhouse.io/americaninstitutesforresearch,CC-MAIN-2026-30,
americanmarketingassociation,greenhouse,American Marketing Association,1,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/americanmarketingassociation,CC-MAIN-2026-25,
americaspromisealliance,greenhouse,America's Promise Alliance,1,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/americaspromisealliance/jobs/4925346007,CC-MAIN-2026-25,
amiralearning,greenhouse,Amira Learning,3,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amiralearning/jobs/4306637009,CC-MAIN-2026-30,
amity,greenhouse,Amity,6,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amity,CC-MAIN-2026-30,
amnh,greenhouse,American Museum of Natural History,1,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amnh/jobs/7644669003,CC-MAIN-2026-17,
amount,greenhouse,FIS® Amount™,3,200,sponsor_matched,amount-inc,"Amount, Inc.",0.99,4,2025,https://job-boards.greenhouse.io/amount/jobs/5057897007?utm_source=Hyde+Park+Venture+Partners+job+board&utm_medium=getro.com&gh_src=Hyde+Park+Venture+Partners+job+board,CC-MAIN-2026-30,
amperesand,greenhouse,Amperesand,42,200,sponsor_matched,amperesand-inc,Amperesand Inc.,0.99,4,2025,https://job-boards.greenhouse.io/amperesand?error=true,CC-MAIN-2026-30,
amperon,greenhouse,Amperon,2,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amperon?error=true,CC-MAIN-2026-30,
amplemarket,greenhouse,Amplemarket,16,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amplemarket/jobs/4066899101?utm_source=Comcast+Ventures+job+board&utm_medium=getro.com&gh_src=Comcast+Ventures+job+board,CC-MAIN-2026-30,
amplitude,greenhouse,Amplitude,35,200,sponsor_matched,amplitude-inc,Amplitude Inc,0.99,7,2025,https://job-boards.greenhouse.io/amplitude/jobs/8583053002,CC-MAIN-2026-30,
ampm,greenhouse,AM/PM Door Inc,2,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/ampm/jobs/4272145009,CC-MAIN-2026-30,
ampsortation,greenhouse,AMP: AI-Powered Sortation for Waste and Recycling,16,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/ampsortation?error=true,CC-MAIN-2026-30,
amtechsoftware,greenhouse,Amtech Software,37,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amtechsoftware,CC-MAIN-2026-30,
amwell,greenhouse,Amwell,9,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amwell/jobs/4253940009,CC-MAIN-2026-30,
amylyx,greenhouse,Amylyx Pharmaceuticals,27,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amylyx?error=true,CC-MAIN-2026-30,
amyrisinc,greenhouse,"Amyris, Inc.",10,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/amyrisinc,CC-MAIN-2026-30,
analyst1,greenhouse,Analyst1,3,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/analyst1?error=true,CC-MAIN-2026-30,
analyticservicesinc,greenhouse,Analytic Services Inc,82,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/analyticservicesinc/jobs/5222802008?gh_jid=5222802008&gh_src=2b4b235b8us,CC-MAIN-2026-30,
anaplan,greenhouse,Anaplan,137,200,sponsor_matched,anaplan-inc,Anaplan Inc,0.99,9,2025,https://job-boards.greenhouse.io/anaplan/jobs/8019606002,CC-MAIN-2026-30,
anchanto,greenhouse,Anchanto,10,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/anchanto?error=true,CC-MAIN-2026-30,
anchorhealthct,greenhouse,Anchor Health CT,4,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/anchorhealthct?error=true,CC-MAIN-2026-21,
andesite,greenhouse,Andesite,3,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/andesite/jobs/4363391007,CC-MAIN-2026-30,
andgosystems,greenhouse,,0,200,unmatched_sponsor,,,,,,https://job-boards.greenhouse.io/andgosystems/jobs/4215008009,CC-MAIN-2026-21,
andurilindustries,greenhouse,,0,error,not_validated,,,,,,https://job-boards.greenhouse.io/andurilindustries/jobs/4159543007?utm_source=Long+Journey+Ventures+job+board&utm_medium=getro.com&gh_src=Long+Journey+Ventures+job+board,CC-MAIN-2026-30,timeout: The read operation timed out
uncacheable_attributes,greenhouse,,0,404,not_validated,,,,,,https://boards.greenhouse.io/uncacheable_attributes/presigned_fields?fields%5B%5D=resume&fields%5B%5D=cover_letter,CC-MAIN-2026-12,HTTP Error 404: Not Found\n
